NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	Details ...	22	0.6372571	1.7040353	0.0019417476	0.24790856	0.999	1051	tags=41%, list=8%, signal=44%	
GOBP_EXTRACELLULAR_TRANSPORT	GOBP_EXTRACELLULAR_TRANSPORT		26	0.59515214	1.7029135	0.00998004	0.2382997	0.999	1737	tags=46%, list=13%, signal=53%	
GOBP_SENSORY_ORGAN_MORPHOGENESIS	GOBP_SENSORY_ORGAN_MORPHOGENESIS		135	0.44149783	1.6948575	0.0	0.24837051	0.999	2168	tags=35%, list=17%, signal=41%	
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		25	0.61991554	1.6874238	0.0	0.25634104	1.0	2027	tags=48%, list=16%, signal=57%	
GOBP_GPI_ANCHOR_METABOLIC_PROCESS	GOBP_GPI_ANCHOR_METABOLIC_PROCESS		29	0.57496834	1.6854221	0.011257036	0.25070363	1.0	2968	tags=55%, list=23%, signal=71%	
GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS		92	0.46081284	1.6831955	0.0	0.2470005	1.0	1977	tags=33%, list=15%, signal=38%	
GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC	GOBP_SYNAPTIC_TRANSMISSION_CHOLINERGIC		15	0.6722249	1.6816025	0.011650485	0.24193767	1.0	1429	tags=40%, list=11%, signal=45%	
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS		27	0.5825749	1.6729642	0.006085193	0.2537426	1.0	1024	tags=33%, list=8%, signal=36%	
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS		24	0.6013416	1.6721326	0.009920635	0.2464364	1.0	1873	tags=42%, list=14%, signal=49%	
GOBP_RETINA_HOMEOSTASIS	GOBP_RETINA_HOMEOSTASIS		41	0.5201449	1.6382726	0.00984252	0.33177096	1.0	1853	tags=32%, list=14%, signal=37%	
GOBP_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE	GOBP_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE		16	0.6561008	1.6369513	0.017021276	0.32504332	1.0	2968	tags=44%, list=23%, signal=57%	
GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT	GOBP_EYE_PHOTORECEPTOR_CELL_DEVELOPMENT		18	0.62364644	1.6342913	0.027079303	0.32293907	1.0	878	tags=39%, list=7%, signal=42%	
GOBP_DIGESTION	GOBP_DIGESTION		37	0.5270888	1.6330181	0.014056225	0.31642643	1.0	1081	tags=24%, list=8%, signal=26%	
GOBP_HORMONE_METABOLIC_PROCESS	GOBP_HORMONE_METABOLIC_PROCESS		92	0.45077085	1.6289953	0.0057034222	0.31878442	1.0	1977	tags=28%, list=15%, signal=33%	
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT		28	0.5565924	1.6220785	0.017441861	0.32963172	1.0	1798	tags=43%, list=14%, signal=50%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST		19	0.6169632	1.6189615	0.021653544	0.3289271	1.0	2336	tags=42%, list=18%, signal=51%	
GOBP_LEFT_RIGHT_PATTERN_FORMATION	GOBP_LEFT_RIGHT_PATTERN_FORMATION		15	0.6570971	1.6165633	0.02020202	0.3266176	1.0	2289	tags=60%, list=18%, signal=73%	
GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION		16	0.63742316	1.6113597	0.013592233	0.33370167	1.0	646	tags=19%, list=5%, signal=20%	
GOBP_INTRACILIARY_TRANSPORT	GOBP_INTRACILIARY_TRANSPORT		46	0.50865746	1.610979	0.005725191	0.32615563	1.0	2474	tags=50%, list=19%, signal=62%	
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE	GOBP_RESPONSE_TO_TOXIC_SUBSTANCE		129	0.42251244	1.6024641	0.0	0.34303656	1.0	1818	tags=23%, list=14%, signal=27%	
GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY	GOBP_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY		37	0.5157179	1.5913819	0.012121212	0.36819172	1.0	2474	tags=57%, list=19%, signal=70%	
GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION	GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION		29	0.54752207	1.5794798	0.01814516	0.39843816	1.0	2874	tags=41%, list=22%, signal=53%	
GOBP_RESPONSE_TO_OXYGEN_RADICAL	GOBP_RESPONSE_TO_OXYGEN_RADICAL		18	0.59818053	1.5750054	0.02303263	0.40409568	1.0	2735	tags=50%, list=21%, signal=63%	
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY		15	0.6420895	1.5742418	0.02739726	0.39741752	1.0	1498	tags=53%, list=12%, signal=60%	
GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION	GOBP_REGULATION_OF_NEURON_PROJECTION_REGENERATION		20	0.5819215	1.5690783	0.03006012	0.4067224	1.0	316	tags=20%, list=2%, signal=20%	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		38	0.5034616	1.5595399	0.011952192	0.4317928	1.0	3940	tags=50%, list=30%, signal=72%	
GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS	GOBP_CAMERA_TYPE_EYE_MORPHOGENESIS		76	0.44545448	1.5554044	0.0021097045	0.43716735	1.0	2168	tags=38%, list=17%, signal=46%	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE		96	0.42797458	1.5528162	0.005976096	0.43797514	1.0	1493	tags=28%, list=12%, signal=32%	
GOBP_SMOOTHENED_SIGNALING_PATHWAY	GOBP_SMOOTHENED_SIGNALING_PATHWAY		99	0.42491835	1.5508345	0.0	0.4363289	1.0	2414	tags=38%, list=19%, signal=47%	
GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS	GOBP_REGULATION_OF_HORMONE_METABOLIC_PROCESS		21	0.5715164	1.5485332	0.040697675	0.43628925	1.0	3760	tags=57%, list=29%, signal=80%	
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY		16	0.597884	1.5477535	0.04518664	0.4307928	1.0	884	tags=19%, list=7%, signal=20%	
GOBP_VITAMIN_METABOLIC_PROCESS	GOBP_VITAMIN_METABOLIC_PROCESS		72	0.4383828	1.5415833	0.0059288535	0.44391784	1.0	2940	tags=36%, list=23%, signal=46%	
GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE	GOBP_LENS_DEVELOPMENT_IN_CAMERA_TYPE_EYE		45	0.4744833	1.5408797	0.019493178	0.43802714	1.0	976	tags=22%, list=8%, signal=24%	
GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS	GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS		59	0.4570782	1.5403376	0.015503876	0.43173066	1.0	1977	tags=31%, list=15%, signal=36%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		100	0.42123842	1.5388864	0.0077220076	0.42877957	1.0	1492	tags=25%, list=12%, signal=28%	
GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS	GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS		19	0.58786994	1.5364815	0.03168317	0.42909697	1.0	2433	tags=47%, list=19%, signal=58%	
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS	GOBP_AMINOGLYCAN_CATABOLIC_PROCESS		40	0.47994903	1.521668	0.02131783	0.4760966	1.0	1109	tags=33%, list=9%, signal=35%	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS		32	0.5079194	1.5212518	0.027667984	0.46930355	1.0	2045	tags=31%, list=16%, signal=37%	
GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING		18	0.5846474	1.5170872	0.03245436	0.4777536	1.0	2220	tags=33%, list=17%, signal=40%	
GOBP_ORGANIC_CATION_TRANSPORT	GOBP_ORGANIC_CATION_TRANSPORT		19	0.57548296	1.5146699	0.024390243	0.47835606	1.0	1312	tags=21%, list=10%, signal=23%	
GOBP_REGULATION_OF_CHROMATIN_BINDING	GOBP_REGULATION_OF_CHROMATIN_BINDING		18	0.5917441	1.508761	0.024163568	0.49287745	1.0	1556	tags=22%, list=12%, signal=25%	
GOBP_APICAL_JUNCTION_ASSEMBLY	GOBP_APICAL_JUNCTION_ASSEMBLY		44	0.47799912	1.5065745	0.025490196	0.49291292	1.0	1707	tags=34%, list=13%, signal=39%	
GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		25	0.5325479	1.5057374	0.030800821	0.4882404	1.0	642	tags=32%, list=5%, signal=34%	
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		23	0.5452292	1.5027552	0.033264033	0.49159354	1.0	2660	tags=30%, list=21%, signal=38%	
GOBP_REGIONALIZATION	GOBP_REGIONALIZATION		167	0.38453072	1.5024152	0.0	0.48531505	1.0	1584	tags=28%, list=12%, signal=31%	
GOBP_CELLULAR_OXIDANT_DETOXIFICATION	GOBP_CELLULAR_OXIDANT_DETOXIFICATION		49	0.45678937	1.4994564	0.024640657	0.48919654	1.0	3103	tags=41%, list=24%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		33	0.49864435	1.4961023	0.026871402	0.4951081	1.0	1670	tags=24%, list=13%, signal=28%	
GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE		40	0.48719034	1.4934407	0.028957529	0.49820456	1.0	1929	tags=40%, list=15%, signal=47%	
GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS		28	0.5081514	1.484694	0.0227704	0.5253415	1.0	2116	tags=43%, list=16%, signal=51%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS		48	0.46130553	1.4819444	0.029940119	0.5292939	1.0	2027	tags=33%, list=16%, signal=39%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		36	0.489013	1.4712143	0.033663366	0.5673741	1.0	1949	tags=36%, list=15%, signal=42%	
GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY	GOBP_MATERNAL_PROCESS_INVOLVED_IN_FEMALE_PREGNANCY		34	0.4835968	1.4654227	0.041666668	0.58364147	1.0	1420	tags=26%, list=11%, signal=30%	
GOBP_SPERM_MOTILITY	GOBP_SPERM_MOTILITY		42	0.4660284	1.4630997	0.036821704	0.5856412	1.0	1769	tags=36%, list=14%, signal=41%	
GOBP_EPITHELIAL_CELL_DEVELOPMENT	GOBP_EPITHELIAL_CELL_DEVELOPMENT		126	0.38484922	1.4630052	0.013592233	0.5779223	1.0	1892	tags=29%, list=15%, signal=34%	
GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION	GOBP_NEGATIVE_REGULATION_OF_HISTONE_METHYLATION		18	0.5530246	1.4606982	0.067567565	0.5799817	1.0	4158	tags=56%, list=32%, signal=82%	
GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS		19	0.5506024	1.4588172	0.057142857	0.5802476	1.0	2263	tags=37%, list=17%, signal=45%	
GOBP_RESPONSE_TO_ZINC_ION	GOBP_RESPONSE_TO_ZINC_ION		26	0.5142029	1.457198	0.05672269	0.57944924	1.0	903	tags=23%, list=7%, signal=25%	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		39	0.46293014	1.45431	0.03646833	0.5841694	1.0	1427	tags=28%, list=11%, signal=32%	
GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC	GOBP_DNA_CATABOLIC_PROCESS_ENDONUCLEOLYTIC		22	0.5223457	1.4534854	0.06496063	0.5800272	1.0	1366	tags=23%, list=11%, signal=25%	
GOBP_NEURAL_RETINA_DEVELOPMENT	GOBP_NEURAL_RETINA_DEVELOPMENT		44	0.45891324	1.448749	0.039622642	0.59269583	1.0	1390	tags=34%, list=11%, signal=38%	
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING	GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DUPLEX_UNWINDING		21	0.53779846	1.4477332	0.05210421	0.58956194	1.0	860	tags=14%, list=7%, signal=15%	
GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		57	0.44079742	1.4473186	0.032323234	0.5841865	1.0	3014	tags=40%, list=23%, signal=52%	
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION	GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION		23	0.52104604	1.4447691	0.05436893	0.5876887	1.0	860	tags=13%, list=7%, signal=14%	
GOBP_DEFENSE_RESPONSE_TO_BACTERIUM	GOBP_DEFENSE_RESPONSE_TO_BACTERIUM		55	0.4354954	1.4446107	0.028625954	0.5811127	1.0	935	tags=20%, list=7%, signal=21%	
GOBP_GERM_CELL_DEVELOPMENT	GOBP_GERM_CELL_DEVELOPMENT		129	0.38475478	1.4433486	0.010771993	0.579319	1.0	1899	tags=28%, list=15%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS		25	0.50647885	1.4401855	0.05232558	0.5854575	1.0	2959	tags=48%, list=23%, signal=62%	
GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS	GOBP_CARBOHYDRATE_DERIVATIVE_CATABOLIC_PROCESS		137	0.37225568	1.4396096	0.0057471264	0.5812875	1.0	1141	tags=20%, list=9%, signal=22%	
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS		87	0.40076503	1.4393203	0.02	0.57581645	1.0	906	tags=23%, list=7%, signal=25%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION		16	0.56213826	1.4386015	0.073619634	0.57216996	1.0	1999	tags=38%, list=15%, signal=44%	
GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING		16	0.56525373	1.4372358	0.07968128	0.5711896	1.0	1435	tags=38%, list=11%, signal=42%	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	GOBP_CELL_CELL_JUNCTION_ASSEMBLY		84	0.40211394	1.4367365	0.026666667	0.5668999	1.0	1749	tags=33%, list=13%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH		19	0.53681177	1.4356617	0.06963249	0.5651547	1.0	395	tags=21%, list=3%, signal=22%	
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION		17	0.5673525	1.435051	0.064327486	0.56128114	1.0	3308	tags=59%, list=25%, signal=79%	
GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION	GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION		17	0.5467036	1.4329867	0.056112226	0.5634473	1.0	2263	tags=35%, list=17%, signal=43%	
GOBP_REGULATION_OF_CILIUM_ASSEMBLY	GOBP_REGULATION_OF_CILIUM_ASSEMBLY		48	0.43866658	1.4323883	0.05544933	0.5598254	1.0	1054	tags=25%, list=8%, signal=27%	
GOBP_METANEPHROS_DEVELOPMENT	GOBP_METANEPHROS_DEVELOPMENT		50	0.44133168	1.4313723	0.034351144	0.5576865	1.0	2002	tags=36%, list=15%, signal=42%	
GOBP_SPECIFICATION_OF_SYMMETRY	GOBP_SPECIFICATION_OF_SYMMETRY		74	0.41499978	1.4310858	0.03088803	0.55303556	1.0	1492	tags=28%, list=12%, signal=32%	
GOBP_RESPONSE_TO_NICOTINE	GOBP_RESPONSE_TO_NICOTINE		26	0.50832474	1.4283273	0.055214725	0.5580359	1.0	1271	tags=31%, list=10%, signal=34%	
GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS	GOBP_GLYCOPROTEIN_CATABOLIC_PROCESS		19	0.54140884	1.4242744	0.06496063	0.5687232	1.0	1539	tags=32%, list=12%, signal=36%	
GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY	GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY		16	0.56437737	1.4233154	0.085020244	0.5671378	1.0	2183	tags=31%, list=17%, signal=38%	
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION		69	0.41514286	1.4231584	0.053333335	0.56199384	1.0	4192	tags=52%, list=32%, signal=77%	
GOBP_STEM_CELL_PROLIFERATION	GOBP_STEM_CELL_PROLIFERATION		37	0.45671672	1.4224554	0.0513834	0.5593568	1.0	646	tags=16%, list=5%, signal=17%	
GOBP_DNA_CATABOLIC_PROCESS	GOBP_DNA_CATABOLIC_PROCESS		28	0.49620876	1.4213697	0.048169557	0.5581019	1.0	1376	tags=21%, list=11%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING		44	0.4423481	1.4209048	0.04032258	0.55435747	1.0	1892	tags=32%, list=15%, signal=37%	
GOBP_TRANSCYTOSIS	GOBP_TRANSCYTOSIS		16	0.56445235	1.418074	0.079918034	0.5598912	1.0	1276	tags=31%, list=10%, signal=35%	
GOBP_DETECTION_OF_BIOTIC_STIMULUS	GOBP_DETECTION_OF_BIOTIC_STIMULUS		15	0.5620231	1.4138447	0.077071294	0.57145286	1.0	2479	tags=47%, list=19%, signal=58%	
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_RESULTING_IN_TRANSCRIPTION		17	0.54587245	1.4131724	0.0882353	0.5687466	1.0	2641	tags=35%, list=20%, signal=44%	
GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS	GOBP_MULTI_MULTICELLULAR_ORGANISM_PROCESS		97	0.3798906	1.4060351	0.02851711	0.59229517	1.0	1905	tags=23%, list=15%, signal=26%	
GOBP_REGULATION_OF_BLOOD_PRESSURE	GOBP_REGULATION_OF_BLOOD_PRESSURE		67	0.40492082	1.40282	0.029906543	0.5999598	1.0	1107	tags=27%, list=9%, signal=29%	
GOBP_PROTEIN_PROCESSING	GOBP_PROTEIN_PROCESSING		132	0.36538383	1.3996406	0.00929368	0.60791755	1.0	2737	tags=37%, list=21%, signal=47%	
GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	GOBP_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE		25	0.48854998	1.3981102	0.07597536	0.6086852	1.0	1097	tags=20%, list=8%, signal=22%	
GOBP_CELLULAR_RESPONSE_TO_UV	GOBP_CELLULAR_RESPONSE_TO_UV		76	0.39629006	1.3942839	0.02952756	0.6190582	1.0	2934	tags=26%, list=23%, signal=34%	
GOBP_DIGESTIVE_SYSTEM_PROCESS	GOBP_DIGESTIVE_SYSTEM_PROCESS		32	0.4661799	1.3922265	0.074	0.62185615	1.0	1081	tags=22%, list=8%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY		111	0.3663317	1.3909324	0.016697587	0.6220208	1.0	1492	tags=23%, list=12%, signal=26%	
GOBP_ASTROCYTE_DEVELOPMENT	GOBP_ASTROCYTE_DEVELOPMENT		25	0.48626366	1.3903528	0.070281126	0.6189843	1.0	1409	tags=32%, list=11%, signal=36%	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		38	0.45088744	1.3878752	0.054655872	0.62405145	1.0	1247	tags=32%, list=10%, signal=35%	
GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS	GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS		62	0.4092742	1.3833883	0.025390625	0.6381202	1.0	2116	tags=37%, list=16%, signal=44%	
GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION	GOBP_INNER_EAR_RECEPTOR_CELL_STEREOCILIUM_ORGANIZATION		17	0.5264653	1.3832543	0.10547667	0.63322854	1.0	1818	tags=41%, list=14%, signal=48%	
