NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MUSCLE_FILAMENT_SLIDING	GOBP_MUSCLE_FILAMENT_SLIDING	Details ...	16	-0.711999	-1.8104804	0.0	0.14951226	0.806	647	tags=44%, list=5%, signal=46%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	Details ...	25	-0.6289676	-1.8017255	0.0	0.15306011	0.834	1827	tags=40%, list=14%, signal=46%	
GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	Details ...	24	-0.6394864	-1.7950306	0.0021097045	0.15400898	0.849	3127	tags=67%, list=24%, signal=88%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS	Details ...	59	-0.53225976	-1.7949992	0.0	0.14438342	0.849	1827	tags=37%, list=14%, signal=43%	
GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	GOBP_PROTEIN_LOCALIZATION_TO_SYNAPSE	Details ...	65	-0.51373947	-1.7908086	0.0	0.14307907	0.863	3398	tags=58%, list=26%, signal=79%	
GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	Details ...	17	-0.6873047	-1.790391	0.0	0.13578987	0.866	2911	tags=53%, list=22%, signal=68%	
GOBP_VASOCONSTRICTION	GOBP_VASOCONSTRICTION	Details ...	26	-0.608107	-1.7854381	0.0039525693	0.13682045	0.891	1715	tags=42%, list=13%, signal=49%	
GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY	Details ...	47	-0.5444722	-1.7787069	0.0	0.1410563	0.914	3160	tags=53%, list=24%, signal=70%	
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		32	-0.56905144	-1.7610912	0.0040650405	0.16465048	0.955	3127	tags=69%, list=24%, signal=90%	
GOBP_AXO_DENDRITIC_TRANSPORT	GOBP_AXO_DENDRITIC_TRANSPORT		62	-0.51415014	-1.7586348	0.0	0.1618906	0.959	2760	tags=45%, list=21%, signal=57%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		143	-0.45354727	-1.7582395	0.0	0.15562889	0.96	2965	tags=38%, list=23%, signal=49%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT		61	-0.51153904	-1.7549455	0.0	0.15473472	0.962	2406	tags=41%, list=19%, signal=50%	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION		111	-0.46587196	-1.7545513	0.0	0.14911383	0.962	2634	tags=40%, list=20%, signal=49%	
GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS		20	-0.64900106	-1.7451415	0.002004008	0.15948248	0.969	1988	tags=40%, list=15%, signal=47%	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS		21	-0.64167744	-1.7403853	0.0038986355	0.16207118	0.977	1818	tags=43%, list=14%, signal=50%	
GOBP_HEART_VALVE_DEVELOPMENT	GOBP_HEART_VALVE_DEVELOPMENT		38	-0.55587775	-1.7375132	0.0041067763	0.16141938	0.98	1167	tags=26%, list=9%, signal=29%	
GOBP_NEUROTROPHIN_SIGNALING_PATHWAY	GOBP_NEUROTROPHIN_SIGNALING_PATHWAY		32	-0.57187134	-1.7370344	0.004115226	0.15703964	0.98	2122	tags=50%, list=16%, signal=60%	
GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_ATP_METABOLIC_PROCESS		26	-0.6131516	-1.7339964	0.0020833334	0.15697838	0.982	1827	tags=38%, list=14%, signal=45%	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY		108	-0.45676434	-1.7335845	0.0	0.15245429	0.982	2885	tags=41%, list=22%, signal=52%	
GOBP_OUTFLOW_TRACT_MORPHOGENESIS	GOBP_OUTFLOW_TRACT_MORPHOGENESIS		38	-0.5520973	-1.7327785	0.002008032	0.14902224	0.982	903	tags=29%, list=7%, signal=31%	
GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT	GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT		35	-0.56358635	-1.729696	0.0021413276	0.1501466	0.986	941	tags=26%, list=7%, signal=28%	
GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT	GOBP_ATRIOVENTRICULAR_VALVE_DEVELOPMENT		15	-0.689451	-1.7246462	0.008130081	0.15447855	0.989	558	tags=27%, list=4%, signal=28%	
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION		29	-0.59379345	-1.7231895	0.003968254	0.15273184	0.989	2965	tags=48%, list=23%, signal=62%	
GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS		47	-0.5245842	-1.7156625	0.004149378	0.16142653	0.993	2243	tags=36%, list=17%, signal=44%	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE		46	-0.5375339	-1.7120143	0.0019762847	0.16359413	0.994	2391	tags=46%, list=18%, signal=56%	
GOBP_CAMP_MEDIATED_SIGNALING	GOBP_CAMP_MEDIATED_SIGNALING		40	-0.5450535	-1.7118372	0.0062111802	0.15950795	0.994	1343	tags=30%, list=10%, signal=33%	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING		20	-0.63706654	-1.7109067	0.008333334	0.15769793	0.994	1522	tags=40%, list=12%, signal=45%	
GOBP_MUSCLE_FIBER_DEVELOPMENT	GOBP_MUSCLE_FIBER_DEVELOPMENT		30	-0.5677312	-1.7105367	0.003976143	0.15440924	0.994	1297	tags=40%, list=10%, signal=44%	
GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_TRANSPORTER_ACTIVITY		175	-0.42694667	-1.7100365	0.0	0.15147975	0.994	2636	tags=40%, list=20%, signal=50%	
GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING	GOBP_CYCLIC_NUCLEOTIDE_MEDIATED_SIGNALING		51	-0.516208	-1.7054307	0.002074689	0.15477261	0.994	2017	tags=35%, list=16%, signal=42%	
GOBP_GLUTAMATE_SECRETION	GOBP_GLUTAMATE_SECRETION		29	-0.56456995	-1.7043728	0.003787879	0.15277609	0.995	2623	tags=55%, list=20%, signal=69%	
GOBP_NEURON_MIGRATION	GOBP_NEURON_MIGRATION		103	-0.45421508	-1.7004038	0.0	0.15576664	0.997	2472	tags=42%, list=19%, signal=51%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		35	-0.56007564	-1.6985172	0.006369427	0.15565258	0.998	2993	tags=46%, list=23%, signal=59%	
GOBP_SKELETAL_MUSCLE_CONTRACTION	GOBP_SKELETAL_MUSCLE_CONTRACTION		26	-0.60597426	-1.6921039	0.0060362173	0.16322847	0.998	917	tags=31%, list=7%, signal=33%	
GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS	GOBP_VENTRICULAR_SEPTUM_MORPHOGENESIS		26	-0.59275097	-1.691305	0.004008016	0.16098927	0.998	558	tags=31%, list=4%, signal=32%	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		47	-0.5166611	-1.6875229	0.0042643924	0.16435924	0.999	2854	tags=47%, list=22%, signal=60%	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS		44	-0.52576154	-1.6842449	0.0	0.16691826	0.999	1702	tags=43%, list=13%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		31	-0.5561492	-1.6819918	0.0040983604	0.16756737	0.999	1675	tags=32%, list=13%, signal=37%	
GOBP_FIBROBLAST_APOPTOTIC_PROCESS	GOBP_FIBROBLAST_APOPTOTIC_PROCESS		18	-0.6402898	-1.680378	0.008247423	0.16672094	0.999	655	tags=28%, list=5%, signal=29%	
GOBP_PROTEIN_DEPOLYMERIZATION	GOBP_PROTEIN_DEPOLYMERIZATION		82	-0.46523246	-1.6782799	0.0020876827	0.16665211	1.0	3182	tags=50%, list=25%, signal=66%	
GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS	GOBP_CENTRAL_NERVOUS_SYSTEM_PROJECTION_NEURON_AXONOGENESIS		23	-0.5858997	-1.6699724	0.012738854	0.17860562	1.0	1390	tags=43%, list=11%, signal=49%	
GOBP_RESPONSE_TO_PROSTAGLANDIN	GOBP_RESPONSE_TO_PROSTAGLANDIN		16	-0.66446376	-1.6699181	0.010183299	0.17542961	1.0	1875	tags=50%, list=14%, signal=58%	
GOBP_SYNAPTIC_VESICLE_PRIMING	GOBP_SYNAPTIC_VESICLE_PRIMING		17	-0.63916737	-1.6685969	0.014344262	0.17437704	1.0	2837	tags=59%, list=22%, signal=75%	
GOBP_POLYSACCHARIDE_METABOLIC_PROCESS	GOBP_POLYSACCHARIDE_METABOLIC_PROCESS		77	-0.46674922	-1.6665423	0.0021008404	0.17493752	1.0	1590	tags=31%, list=12%, signal=35%	
GOBP_METENCEPHALON_DEVELOPMENT	GOBP_METENCEPHALON_DEVELOPMENT		77	-0.47323498	-1.6661458	0.0	0.17261986	1.0	1461	tags=26%, list=11%, signal=29%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY		60	-0.48769864	-1.6657956	0.002020202	0.17021455	1.0	2220	tags=47%, list=17%, signal=56%	
GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS	GOBP_TRIGLYCERIDE_CATABOLIC_PROCESS		15	-0.66354805	-1.6629994	0.014522822	0.17243236	1.0	1047	tags=40%, list=8%, signal=43%	
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY	GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY		26	-0.58188874	-1.6545926	0.009920635	0.18486732	1.0	810	tags=31%, list=6%, signal=33%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		19	-0.627617	-1.6542764	0.0137795275	0.18249707	1.0	1910	tags=53%, list=15%, signal=62%	
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING	GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING		159	-0.41840807	-1.652087	0.0	0.18336052	1.0	2172	tags=33%, list=17%, signal=40%	
GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GOBP_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		75	-0.46306774	-1.649009	0.0	0.18637973	1.0	1723	tags=36%, list=13%, signal=41%	
GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		27	-0.5690076	-1.6464617	0.010309278	0.1878006	1.0	2787	tags=48%, list=21%, signal=61%	
GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT	GOBP_STRIATED_MUSCLE_CELL_DEVELOPMENT		60	-0.47493222	-1.6457489	0.0020703934	0.18630114	1.0	948	tags=32%, list=7%, signal=34%	
GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY		65	-0.4759885	-1.6431892	0.006263048	0.18827605	1.0	3115	tags=46%, list=24%, signal=60%	
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE		156	-0.41545913	-1.6419818	0.0	0.18817776	1.0	1892	tags=32%, list=15%, signal=37%	
GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION	GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION		96	-0.44773385	-1.6416297	0.0020618557	0.1860908	1.0	3127	tags=40%, list=24%, signal=52%	
GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS	GOBP_POLYSACCHARIDE_BIOSYNTHETIC_PROCESS		57	-0.48367277	-1.6348168	0.002079002	0.196239	1.0	1590	tags=37%, list=12%, signal=42%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY		29	-0.55602294	-1.6307939	0.008639309	0.20131339	1.0	1784	tags=45%, list=14%, signal=52%	
GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		22	-0.5945898	-1.630703	0.009727626	0.19861169	1.0	439	tags=18%, list=3%, signal=19%	
GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS		25	-0.5676086	-1.6305193	0.013539651	0.19631536	1.0	773	tags=32%, list=6%, signal=34%	
GOBP_MYOTUBE_CELL_DEVELOPMENT	GOBP_MYOTUBE_CELL_DEVELOPMENT		18	-0.6218745	-1.6295096	0.019762846	0.19512312	1.0	1297	tags=44%, list=10%, signal=49%	
GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GOBP_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		110	-0.43044847	-1.6271747	0.002079002	0.19671142	1.0	2220	tags=37%, list=17%, signal=45%	
GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS		22	-0.5910659	-1.6270971	0.017857144	0.19423115	1.0	2298	tags=41%, list=18%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY		32	-0.5396091	-1.6241136	0.006147541	0.19713853	1.0	3422	tags=53%, list=26%, signal=72%	
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS		85	-0.44725627	-1.6198206	0.002057613	0.20308179	1.0	3042	tags=51%, list=23%, signal=66%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		22	-0.58434135	-1.619548	0.018828452	0.20093234	1.0	1875	tags=41%, list=14%, signal=48%	
GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS		62	-0.4650367	-1.6152209	0.006651885	0.20651583	1.0	1734	tags=32%, list=13%, signal=37%	
GOBP_NEUROTRANSMITTER_SECRETION	GOBP_NEUROTRANSMITTER_SECRETION		119	-0.4194068	-1.6141844	0.0	0.20581453	1.0	2566	tags=41%, list=20%, signal=51%	
GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_RAB_PROTEIN_SIGNAL_TRANSDUCTION		20	-0.59096277	-1.6102494	0.026262626	0.2106837	1.0	3304	tags=55%, list=25%, signal=74%	
GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_PROLIFERATION		19	-0.601394	-1.6097311	0.010330578	0.20909747	1.0	1145	tags=32%, list=9%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_ION_TRANSPORT		183	-0.40137094	-1.6086079	0.0	0.20861837	1.0	2683	tags=35%, list=21%, signal=43%	
GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_POLYMERIZATION		42	-0.50620764	-1.6074972	0.008	0.20822424	1.0	3127	tags=52%, list=24%, signal=69%	
GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT	GOBP_SUBSTANTIA_NIGRA_DEVELOPMENT		35	-0.5242247	-1.6072556	0.008213553	0.20615204	1.0	2705	tags=49%, list=21%, signal=61%	
GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS		22	-0.58453393	-1.6065441	0.028138528	0.20531538	1.0	1433	tags=32%, list=11%, signal=36%	
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS		16	-0.62765807	-1.6030048	0.017716536	0.20938605	1.0	2715	tags=44%, list=21%, signal=55%	
GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT	GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT		23	-0.56277806	-1.5988309	0.028629856	0.21480402	1.0	558	tags=26%, list=4%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		51	-0.4888779	-1.5965068	0.006024096	0.21747841	1.0	1784	tags=29%, list=14%, signal=34%	
GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS		167	-0.3998184	-1.5962199	0.0	0.21558908	1.0	2885	tags=37%, list=22%, signal=47%	
GOBP_NEURAL_NUCLEUS_DEVELOPMENT	GOBP_NEURAL_NUCLEUS_DEVELOPMENT		43	-0.49757737	-1.5954084	0.008298756	0.21485995	1.0	2705	tags=47%, list=21%, signal=59%	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE	GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE		15	-0.63833183	-1.5933421	0.024489796	0.21637501	1.0	1656	tags=33%, list=13%, signal=38%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		23	-0.5778129	-1.59288	0.019120459	0.21497831	1.0	600	tags=26%, list=5%, signal=27%	
GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT	GOBP_SEMI_LUNAR_VALVE_DEVELOPMENT		22	-0.5821938	-1.5928257	0.01898734	0.21280591	1.0	1775	tags=41%, list=14%, signal=47%	
GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	GOBP_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY		35	-0.53203243	-1.5923984	0.012448133	0.21135294	1.0	1784	tags=40%, list=14%, signal=46%	
GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GOBP_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION		37	-0.5160388	-1.5917256	0.014	0.21037671	1.0	1689	tags=41%, list=13%, signal=46%	
GOBP_MITOCHONDRION_LOCALIZATION	GOBP_MITOCHONDRION_LOCALIZATION		39	-0.5085926	-1.5912502	0.010121457	0.20915891	1.0	4114	tags=59%, list=32%, signal=86%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		40	-0.5045741	-1.5909216	0.014256619	0.20779927	1.0	1473	tags=35%, list=11%, signal=39%	
GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS	GOBP_MITOCHONDRIAL_CALCIUM_ION_HOMEOSTASIS		20	-0.6027767	-1.5879333	0.024439918	0.2110188	1.0	2153	tags=45%, list=17%, signal=54%	
GOBP_ENDOCARDIAL_CUSHION_FORMATION	GOBP_ENDOCARDIAL_CUSHION_FORMATION		15	-0.6296602	-1.5878872	0.022494888	0.20895615	1.0	191	tags=27%, list=1%, signal=27%	
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY		32	-0.52310985	-1.5871924	0.010416667	0.20815466	1.0	2965	tags=41%, list=23%, signal=53%	
GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION	GOBP_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION		44	-0.4906206	-1.5868243	0.0121951215	0.20673959	1.0	1949	tags=41%, list=15%, signal=48%	
GOBP_LIPID_EXPORT_FROM_CELL	GOBP_LIPID_EXPORT_FROM_CELL		41	-0.4974265	-1.5855778	0.016736401	0.20692073	1.0	2623	tags=49%, list=20%, signal=61%	
GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_MITOCHONDRION_ORGANIZATION		62	-0.4680868	-1.5852671	0.004338395	0.20551355	1.0	2965	tags=44%, list=23%, signal=56%	
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION		120	-0.41493446	-1.5787113	0.0020325202	0.21537665	1.0	2630	tags=39%, list=20%, signal=49%	
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION		61	-0.46312907	-1.5766501	0.006289308	0.21712685	1.0	1784	tags=28%, list=14%, signal=32%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_AUTOPHOSPHORYLATION		22	-0.58040535	-1.5765944	0.024	0.21513097	1.0	1270	tags=36%, list=10%, signal=40%	
